Time,SN
1.927257131261538461e+03,1.426407137406403649e+02
1.927259909015384665e+03,1.439405929498697390e+02
1.927262686769230868e+03,1.408624817364103592e+02
1.927265464523076844e+03,1.458499080073504501e+02
1.927268242276923047e+03,1.432751610896384022e+02
1.927271020030769250e+03,1.494270899870597020e+02
1.927273797784615454e+03,1.453177181015017538e+02
1.927276575538461657e+03,1.522855950549748911e+02
1.927279353292307633e+03,1.498876491435038076e+02
1.927282131046153836e+03,1.596017847754561956e+02
1.927284908800000039e+03,1.525746364947019629e+02
1.927287686553846243e+03,1.558892038919325387e+02
1.927290464307692218e+03,1.564160726383564395e+02
1.927293242061538422e+03,1.589956427409634330e+02
1.927296019815384625e+03,1.562778607554679695e+02
1.927298797569230828e+03,1.577622077803945899e+02
1.927301575323077031e+03,1.587163965263129057e+02
1.927304353076923007e+03,1.601499933894276353e+02
1.927307130830769211e+03,1.624722660617673000e+02
1.927309908584615414e+03,1.446591662329900601e+02
1.927312686338461617e+03,1.586055471922260836e+02
1.927315464092307593e+03,1.600373180977990728e+02
1.927318241846153796e+03,1.540662262580428887e+02
1.927321019600000000e+03,1.597103295563379959e+02
1.927323797353846203e+03,1.564192146866938060e+02
1.927326575107692406e+03,1.464065895621690743e+02
1.927329352861538382e+03,1.574356735546531922e+02
1.927332130615384585e+03,1.520252037160488783e+02
1.927334908369230789e+03,1.472026646516152368e+02
1.927337686123076992e+03,1.509295259733269177e+02
1.927340463876922968e+03,1.336366807134533019e+02
1.927343241630769171e+03,1.398772176474511753e+02
1.927346019384615374e+03,1.448941830408987528e+02
1.927348797138461578e+03,1.445048747478076336e+02
1.927351574892307781e+03,1.493428422005685547e+02
1.927354352646153757e+03,1.388097534208780246e+02
1.927357130399999960e+03,1.445014653413837493e+02
1.927359908153846163e+03,1.330718341577087074e+02
1.927362685907692367e+03,1.352821527507060750e+02
1.927365463661538342e+03,1.313339864168975453e+02
1.927368241415384546e+03,1.269487517451051701e+02
1.927371019169230749e+03,1.175460632339582077e+02
1.927373796923076952e+03,1.304206803404747745e+02
1.927376574676923155e+03,1.308274117144992488e+02
1.927379352430769359e+03,1.287362040941063412e+02
1.927382130184615335e+03,1.333854902219795235e+02
1.927384907938461538e+03,1.225878407535256258e+02
1.927387685692307741e+03,1.230505303449230752e+02
1.927390463446153944e+03,1.183746005043111609e+02
1.927393241199999920e+03,1.218050592341457445e+02
1.927396018953846124e+03,1.212218198324383138e+02
1.927398796707692327e+03,1.183688347325675636e+02
1.927401574461538530e+03,1.223438907258016144e+02
1.927404352215384733e+03,1.258335474787072314e+02
1.927407129969230709e+03,1.123883664208804731e+02
1.927409907723076913e+03,1.175916887209325381e+02
1.927412685476923116e+03,1.175880485304954703e+02
1.927415463230769319e+03,1.091313749771688890e+02
1.927418240984615295e+03,1.052691212335606679e+02
1.927421018738461498e+03,1.076464908786789323e+02
1.927423796492307702e+03,1.042666945997182637e+02
1.927426574246153905e+03,1.032038865570231394e+02
1.927429352000000108e+03,1.134404803378480153e+02
1.927432129753846084e+03,1.000210263428622284e+02
1.927434907507692287e+03,1.078205066228690754e+02
1.927437685261538491e+03,1.092794881050023861e+02
1.927440463015384694e+03,1.004677271727753123e+02
1.927443240769230670e+03,1.064349140007513910e+02
1.927446018523076873e+03,1.033768957484553539e+02
1.927448796276923076e+03,1.066506754960463041e+02
1.927451574030769279e+03,9.638973369314975059e+01
1.927454351784615483e+03,9.420419811073021776e+01
1.927457129538461459e+03,9.807152397369966934e+01
1.927459907292307662e+03,1.075616637291237794e+02
1.927462685046153865e+03,9.285307365320856832e+01
1.927465462800000068e+03,1.014717030389206229e+02
1.927468240553846044e+03,9.537885862825370964e+01
1.927471018307692248e+03,9.446124694680592881e+01
1.927473796061538451e+03,1.008087867640167303e+02
1.927476573815384654e+03,9.411802718663459189e+01
1.927479351569230857e+03,9.112247771714798716e+01
1.927482129323076833e+03,1.014749252596785851e+02
1.927484907076923037e+03,9.709838775511981623e+01
1.927487684830769240e+03,9.105175748285620330e+01
1.927490462584615443e+03,9.420963213270971437e+01
1.927493240338461419e+03,9.718122072067147599e+01
1.927496018092307622e+03,9.279332119851849825e+01
1.927498795846153826e+03,9.880459836942075924e+01
1.927501573600000029e+03,9.535805986602139228e+01
1.927504351353846232e+03,1.014096335483989577e+02
1.927507129107692435e+03,9.114927401859088718e+01
1.927509906861538411e+03,1.018832893754779860e+02
1.927512684615384615e+03,9.469129664758293075e+01
1.927515462369230818e+03,8.381770599298377533e+01
1.927518240123077021e+03,8.851552397921817317e+01
1.927521017876922997e+03,9.808404166905012289e+01
1.927523795630769200e+03,9.576901368587020613e+01
1.927526573384615403e+03,9.307863431554797273e+01
1.927529351138461607e+03,1.009378584189501424e+02
1.927532128892307810e+03,9.479235992408088407e+01
1.927534906646153786e+03,8.967123826055956215e+01
1.927537684399999989e+03,9.554720855115996869e+01
1.927540462153846192e+03,9.139932643199158235e+01
1.927543239907692396e+03,1.025587818520068595e+02
1.927546017661538372e+03,9.071654415948518135e+01
1.927548795415384575e+03,8.738995841237390039e+01
1.927551573169230778e+03,8.857817902723076031e+01
1.927554350923076981e+03,9.770906140172743903e+01
1.927557128676923185e+03,9.317872366445145360e+01
1.927559906430769161e+03,9.158620914913953470e+01
1.927562684184615364e+03,9.125773508974424431e+01
1.927565461938461567e+03,9.487004830922481347e+01
1.927568239692307770e+03,8.602081659633330446e+01
1.927571017446153746e+03,9.484964251024106829e+01
1.927573795199999950e+03,8.877921261072104642e+01
1.927576572953846153e+03,8.866571411743365161e+01
1.927579350707692356e+03,8.287476338654158781e+01
1.927582128461538559e+03,9.248938614527598645e+01
1.927584906215384535e+03,9.260185811628377905e+01
1.927587683969230739e+03,9.037582980611060179e+01
1.927590461723076942e+03,8.085741411051542116e+01
1.927593239476923145e+03,8.764392093187406374e+01
1.927596017230769121e+03,9.191605765828707320e+01
1.927598794984615324e+03,9.171036020736796956e+01
1.927601572738461527e+03,7.937169479386929538e+01
1.927604350492307731e+03,8.960797914018317556e+01
1.927607128246153934e+03,9.607543995563587202e+01
1.927609905999999910e+03,8.726500619986467200e+01
1.927612683753846113e+03,8.853040028605262535e+01
1.927615461507692316e+03,9.596115185481762921e+01
1.927618239261538520e+03,9.314543090578072793e+01
1.927621017015384496e+03,8.997537053132987239e+01
1.927623794769230699e+03,8.976440323334989557e+01
1.927626572523076902e+03,8.602661292070862942e+01
1.927629350276923105e+03,9.501695453965774618e+01
1.927632128030769309e+03,7.918085627418210493e+01
1.927634905784615512e+03,9.194939881146314065e+01
1.927637683538461488e+03,9.077209867806470811e+01
1.927640461292307691e+03,9.600546548846699579e+01
1.927643239046153894e+03,9.865521644987899208e+01
1.927646016800000098e+03,9.567425022341731733e+01
1.927648794553846074e+03,9.234779006195988416e+01
1.927651572307692277e+03,1.078923636219709721e+02
1.927654350061538480e+03,9.036276198788876002e+01
1.927657127815384683e+03,9.386536666787104366e+01
1.927659905569230887e+03,1.086469159180436463e+02
1.927662683323076863e+03,9.683962268898488901e+01
1.927665461076923066e+03,9.153017288060244994e+01
1.927668238830769269e+03,9.861384214565197226e+01
1.927671016584615472e+03,1.061462334427496330e+02
1.927673794338461448e+03,9.646314020844806691e+01
1.927676572092307651e+03,1.060027664261506146e+02
1.927679349846153855e+03,1.073041827562048098e+02
1.927682127600000058e+03,1.093183085583687983e+02
1.927684905353846261e+03,1.022516046719523075e+02
1.927687683107692237e+03,1.087087143498706041e+02
1.927690460861538440e+03,1.101574354417541599e+02
1.927693238615384644e+03,1.099692155556291056e+02
1.927696016369230847e+03,1.063002626128613031e+02
1.927698794123076823e+03,1.127727786763916811e+02
1.927701571876923026e+03,1.175874955618624966e+02
1.927704349630769229e+03,1.072939278203140958e+02
1.927707127384615433e+03,1.141094183137948335e+02
1.927709905138461636e+03,1.041215669549579133e+02
1.927712682892307612e+03,1.120050752789119883e+02
1.927715460646153815e+03,1.188429711941185900e+02
1.927718238400000018e+03,1.104554849413852651e+02
1.927721016153846222e+03,1.083298878110928882e+02
1.927723793907692198e+03,1.153326398763988010e+02
1.927726571661538401e+03,1.096096512995350594e+02
1.927729349415384604e+03,1.154113650404151628e+02
1.927732127169230807e+03,1.203181060807890219e+02
1.927734904923077011e+03,1.232597659649371167e+02
1.927737682676922987e+03,1.103653331853900710e+02
1.927740460430769190e+03,1.099863951634066268e+02
1.927743238184615393e+03,1.093274336729904235e+02
1.927746015938461596e+03,1.058559141422328338e+02
1.927748793692307572e+03,1.058771198207057154e+02
1.927751571446153775e+03,1.104894176533237413e+02
1.927754349199999979e+03,1.092765564982203728e+02
1.927757126953846182e+03,1.075136504965074948e+02
1.927759904707692385e+03,1.142852728861123381e+02
1.927762682461538589e+03,1.137662680357284302e+02
1.927765460215384564e+03,1.082681029950982321e+02
1.927768237969230768e+03,1.029007027383151893e+02
1.927771015723076971e+03,1.032621384033362375e+02
1.927773793476923174e+03,1.037451896560521618e+02
1.927776571230769150e+03,1.072684841021194444e+02
1.927779348984615353e+03,1.023435993776621444e+02
1.927782126738461557e+03,1.018968674382841186e+02
1.927784904492307760e+03,1.093003458324775607e+02
1.927787682246153963e+03,1.069847898036773159e+02
1.927790459999999939e+03,1.052219468602637846e+02
1.927793237753846142e+03,1.098273777191271279e+02
1.927796015507692346e+03,1.006011520343145662e+02
1.927798793261538549e+03,1.117340847544915619e+02
1.927801571015384525e+03,1.093598626382562458e+02
1.927804348769230728e+03,1.034879465819770559e+02
1.927807126523076931e+03,9.938494204724649705e+01
1.927809904276923135e+03,1.050401994717879148e+02
1.927812682030769338e+03,1.127419177758027615e+02
1.927815459784615314e+03,1.211309782421707553e+02
1.927818237538461517e+03,1.075056984488088716e+02
1.927821015292307720e+03,9.432849099702178819e+01
1.927823793046153924e+03,1.025822801658839722e+02
1.927826570799999899e+03,1.059293799223741246e+02
1.927829348553846103e+03,1.110380112811028255e+02
1.927832126307692306e+03,1.172188980611058753e+02
1.927834904061538509e+03,1.134676944307558699e+02
1.927837681815384713e+03,1.136505609957735459e+02
1.927840459569230688e+03,1.239533493693796942e+02
1.927843237323076892e+03,1.137727615154486500e+02
1.927846015076923095e+03,1.166109632121012254e+02
1.927848792830769298e+03,1.234389838574199132e+02
1.927851570584615274e+03,1.105879265259823683e+02
1.927854348338461477e+03,1.134526855297468302e+02
1.927857126092307681e+03,1.206135761051650945e+02
1.927859903846153884e+03,1.182167572402708089e+02
1.927862681600000087e+03,1.123109331776460067e+02
1.927865459353846063e+03,1.234571671423669414e+02
1.927868237107692266e+03,1.033075844623933364e+02
1.927871014861538470e+03,1.091781643581793446e+02
1.927873792615384673e+03,1.121692261962975152e+02
1.927876570369230649e+03,1.084563213839573024e+02
1.927879348123076852e+03,1.106900503919970049e+02
1.927882125876923055e+03,1.108810310714891330e+02
1.927884903630769259e+03,1.086854993532330838e+02
1.927887681384615462e+03,1.083378009951101006e+02
1.927890459138461665e+03,1.046712092546674171e+02
1.927893236892307641e+03,1.060789691559465240e+02
1.927896014646153844e+03,1.056728212169259251e+02
1.927898792400000048e+03,1.080416865071254477e+02
1.927901570153846251e+03,9.734200600345207022e+01
1.927904347907692227e+03,9.777582262695231918e+01
1.927907125661538430e+03,1.027141569863327533e+02
1.927909903415384633e+03,8.872267544870828715e+01
1.927912681169230837e+03,8.730817681130601216e+01
1.927915458923077040e+03,8.957140078044041331e+01
1.927918236676923016e+03,8.229164802137400159e+01
1.927921014430769219e+03,8.119232134056501593e+01
1.927923792184615422e+03,8.478986119326395965e+01
1.927926569938461625e+03,8.890048741997904358e+01
1.927929347692307601e+03,8.398579335457009165e+01
1.927932125446153805e+03,7.411226382807268465e+01
1.927934903200000008e+03,7.876931542547983156e+01
1.927937680953846211e+03,7.702578387809170124e+01
1.927940458707692414e+03,8.128632280619362405e+01
1.927943236461538390e+03,8.463502404980457072e+01
1.927946014215384594e+03,7.545832561148435502e+01
1.927948791969230797e+03,7.422477807256136373e+01
1.927951569723077000e+03,7.249556313442036526e+01
1.927954347476922976e+03,8.675456780296809711e+01
1.927957125230769179e+03,7.511101779639227516e+01
1.927959902984615383e+03,8.557159579442769370e+01
1.927962680738461586e+03,7.727934338051039731e+01
1.927965458492307789e+03,8.202241205008327540e+01
1.927968236246153765e+03,8.004674415924426967e+01
1.927971013999999968e+03,7.894860086888559181e+01
1.927973791753846172e+03,8.453027649567238200e+01
1.927976569507692375e+03,8.153415419956697008e+01
1.927979347261538351e+03,8.575035988842149948e+01
1.927982125015384554e+03,9.510593559617925052e+01
1.927984902769230757e+03,9.150374194438028042e+01
1.927987680523076961e+03,9.649045336787708038e+01
1.927990458276923164e+03,9.546324018519051435e+01
1.927993236030769140e+03,1.024888787671338264e+02
1.927996013784615343e+03,9.347689118423413390e+01
1.927998791538461546e+03,1.009620297281387025e+02
1.928001569292307749e+03,1.122483392790216215e+02
1.928004347046153725e+03,1.054826621944419713e+02
1.928007124799999929e+03,1.134881801433823796e+02
1.928009902553846132e+03,1.155272651294262687e+02
1.928012680307692335e+03,1.107847542460353765e+02
1.928015458061538538e+03,1.173781455132414635e+02
1.928018235815384742e+03,1.144489957226435308e+02
1.928021013569230718e+03,1.291300256783124780e+02
1.928023791323076921e+03,1.210137893106289795e+02
1.928026569076923124e+03,1.331535596165192317e+02
1.928029346830769327e+03,1.389071936704017389e+02
1.928032124584615303e+03,1.299212085644498984e+02
1.928034902338461507e+03,1.378817712269355695e+02
1.928037680092307710e+03,1.404119340033510639e+02
1.928040457846153913e+03,1.385778824026601797e+02
1.928043235600000116e+03,1.379432718166473535e+02
1.928046013353846092e+03,1.380731616662889110e+02
1.928048791107692296e+03,1.432687108167951351e+02
1.928051568861538499e+03,1.422457747169152924e+02
1.928054346615384702e+03,1.453636242529855735e+02
1.928057124369230678e+03,1.425161564511820131e+02
1.928059902123076881e+03,1.444853340137491671e+02
1.928062679876923085e+03,1.400396614946172917e+02
1.928065457630769288e+03,1.409361887005870528e+02
1.928068235384615491e+03,1.458406495369793845e+02
1.928071013138461467e+03,1.440540516341135628e+02
1.928073790892307670e+03,1.369068688275509089e+02
1.928076568646153873e+03,1.438380861094452143e+02
1.928079346400000077e+03,1.321944891784850142e+02
1.928082124153846053e+03,1.336254283900947257e+02
1.928084901907692256e+03,1.313666365095266997e+02
1.928087679661538459e+03,1.263281181273630693e+02
1.928090457415384662e+03,1.290603244592744829e+02
1.928093235169230866e+03,1.268120939615536429e+02
1.928096012923076842e+03,1.279086424948433347e+02
1.928098790676923045e+03,1.415504037141937772e+02
1.928101568430769248e+03,1.318261006753398590e+02
1.928104346184615451e+03,1.179589257397897910e+02
1.928107123938461427e+03,1.280554396668215702e+02
1.928109901692307631e+03,1.266326642845069443e+02
1.928112679446153834e+03,1.286467044369757105e+02
1.928115457200000037e+03,1.296674351879394749e+02
1.928118234953846240e+03,1.345197549551883469e+02
1.928121012707692216e+03,1.215887334616419651e+02
1.928123790461538420e+03,1.224243443105357869e+02
1.928126568215384623e+03,1.223125516921513452e+02
1.928129345969230826e+03,1.235878687956720938e+02
1.928132123723076802e+03,1.083826892435798896e+02
1.928134901476923005e+03,1.285115994348306856e+02
1.928137679230769209e+03,1.216510894916220593e+02
1.928140456984615412e+03,1.190574686909150159e+02
1.928143234738461615e+03,1.303913408071781816e+02
1.928146012492307818e+03,1.127860664006113609e+02
1.928148790246153794e+03,1.227931142115171355e+02
1.928151567999999997e+03,1.247958712490561055e+02
1.928154345753846201e+03,1.285778939071911964e+02
1.928157123507692404e+03,1.264388206662959817e+02
1.928159901261538380e+03,1.339054937928636662e+02
1.928162679015384583e+03,1.223634194356890532e+02
1.928165456769230786e+03,1.326067513895143577e+02
1.928168234523076990e+03,1.342940235788389032e+02
1.928171012276923193e+03,1.274730599033446623e+02
1.928173790030769169e+03,1.328883294917957301e+02
1.928176567784615372e+03,1.388469502757291991e+02
1.928179345538461575e+03,1.244405892349830793e+02
1.928182123292307779e+03,1.371433861856790486e+02
1.928184901046153755e+03,1.396077910964625914e+02
1.928187678799999958e+03,1.374104097884978160e+02
1.928190456553846161e+03,1.406180927987663267e+02
1.928193234307692364e+03,1.396741118119122689e+02
1.928196012061538568e+03,1.386519558012773246e+02
1.928198789815384544e+03,1.408593754820313109e+02
1.928201567569230747e+03,1.385421145389996695e+02
1.928204345323076950e+03,1.537096978073885509e+02
1.928207123076923153e+03,1.426108357975901129e+02
1.928209900830769129e+03,1.397170069203369280e+02
1.928212678584615333e+03,1.398263925537621049e+02
1.928215456338461536e+03,1.420503374967475736e+02
1.928218234092307739e+03,1.469070855307638794e+02
1.928221011846153942e+03,1.397195503043340921e+02
1.928223789599999918e+03,1.481043151459977878e+02
1.928226567353846121e+03,1.501617585920726867e+02
1.928229345107692325e+03,1.389480165726645566e+02
1.928232122861538528e+03,1.387873889901520386e+02
1.928234900615384504e+03,1.335804327562423168e+02
1.928237678369230707e+03,1.394274795748357292e+02
1.928240456123076910e+03,1.368648117437557232e+02
1.928243233876923114e+03,1.503784593365803062e+02
1.928246011630769317e+03,1.454446268678473189e+02
1.928248789384615293e+03,1.340519604044047242e+02
1.928251567138461496e+03,1.368202285871399795e+02
1.928254344892307699e+03,1.478804732318692459e+02
1.928257122646153903e+03,1.457348956265057893e+02
1.928259900399999879e+03,1.432029145981728959e+02
1.928262678153846082e+03,1.323635044089081418e+02
1.928265455907692285e+03,1.417095958406335114e+02
1.928268233661538488e+03,1.449737412402420489e+02
1.928271011415384692e+03,1.333799489812031709e+02
1.928273789169230895e+03,1.447680512854802544e+02
1.928276566923076871e+03,1.374136716616375509e+02
1.928279344676923074e+03,1.335915193807251740e+02
1.928282122430769277e+03,1.328676176408540073e+02
1.928284900184615481e+03,1.360190399677376831e+02
1.928287677938461457e+03,1.447222937090556059e+02
1.928290455692307660e+03,1.342053529808363521e+02
1.928293233446153863e+03,1.344599684509811937e+02
1.928296011200000066e+03,1.326805951975979951e+02
1.928298788953846270e+03,1.377390239471638722e+02
1.928301566707692245e+03,1.316536352306667368e+02
1.928304344461538449e+03,1.318745159985107023e+02
1.928307122215384652e+03,1.439498084616685389e+02
1.928309899969230855e+03,1.217200962841224907e+02
1.928312677723076831e+03,1.334336849592453405e+02
1.928315455476923034e+03,1.241590819304566793e+02
1.928318233230769238e+03,1.265080203608968787e+02
1.928321010984615441e+03,1.274963961563584149e+02
1.928323788738461644e+03,1.386432156182244171e+02
1.928326566492307620e+03,1.315113827047740074e+02
1.928329344246153823e+03,1.163938588938688810e+02
1.928332122000000027e+03,1.273224560784568951e+02
1.928334899753846230e+03,1.278058205128558029e+02
1.928337677507692206e+03,1.285298671752058226e+02
1.928340455261538409e+03,1.210994238142149158e+02
1.928343233015384612e+03,1.348676745661927328e+02
1.928346010769230816e+03,1.234010024457976868e+02
1.928348788523077019e+03,1.264836315328533374e+02
1.928351566276922995e+03,1.333025499392757354e+02
1.928354344030769198e+03,1.178881281329248765e+02
1.928357121784615401e+03,1.361613628591676957e+02
1.928359899538461605e+03,1.206187141254486193e+02
1.928362677292307581e+03,1.288748142673342727e+02
1.928365455046153784e+03,1.310113507453470163e+02
1.928368232799999987e+03,1.167879124101780519e+02
1.928371010553846190e+03,1.256745419754942503e+02
1.928373788307692394e+03,1.284068436659696602e+02
1.928376566061538369e+03,1.271943628134998505e+02
1.928379343815384573e+03,1.209241483016232763e+02
1.928382121569230776e+03,1.206777006798877352e+02
1.928384899323076979e+03,1.330936787239286332e+02
1.928387677076922955e+03,1.285483751190238877e+02
1.928390454830769158e+03,1.301218340307437984e+02
1.928393232584615362e+03,1.323715527521827653e+02
1.928396010338461565e+03,1.333428727099494608e+02
1.928398788092307768e+03,1.250807847519299969e+02
1.928401565846153972e+03,1.309339259847682513e+02
1.928404343599999947e+03,1.360475366206908916e+02
1.928407121353846151e+03,1.347449579383890637e+02
1.928409899107692354e+03,1.410494070065417134e+02
1.928412676861538557e+03,1.436623567289877599e+02
1.928415454615384533e+03,1.428229069790676817e+02
1.928418232369230736e+03,1.466482949487364067e+02
1.928421010123076940e+03,1.458691782959970169e+02
1.928423787876923143e+03,1.372905355311334006e+02
1.928426565630769346e+03,1.389088659599023288e+02
1.928429343384615322e+03,1.439188612826264944e+02
1.928432121138461525e+03,1.438774418160316486e+02
1.928434898892307729e+03,1.445648997985002211e+02
1.928437676646153932e+03,1.454210391795032820e+02
1.928440454399999908e+03,1.408516375790582060e+02
1.928443232153846111e+03,1.481566222453424757e+02
1.928446009907692314e+03,1.461640424839270622e+02
1.928448787661538518e+03,1.513418352465064629e+02
1.928451565415384721e+03,1.505107138018344699e+02
1.928454343169230697e+03,1.572104081090074885e+02
1.928457120923076900e+03,1.527693114160583150e+02
1.928459898676923103e+03,1.584469994978638567e+02
1.928462676430769307e+03,1.561537851113566830e+02
1.928465454184615282e+03,1.559858728766828051e+02
1.928468231938461486e+03,1.600439208553578965e+02
1.928471009692307689e+03,1.545521745949592400e+02
1.928473787446153892e+03,1.680674147366806039e+02
1.928476565200000096e+03,1.680380896748517614e+02
1.928479342953846071e+03,1.577044553017177009e+02
1.928482120707692275e+03,1.561706030518427326e+02
1.928484898461538478e+03,1.595499744538438733e+02
1.928487676215384681e+03,1.705533916721531682e+02
1.928490453969230657e+03,1.622453423633752152e+02
1.928493231723076860e+03,1.632121155499675069e+02
1.928496009476923064e+03,1.625810482641474550e+02
1.928498787230769267e+03,1.628363689026405723e+02
1.928501564984615470e+03,1.599038173763643442e+02
1.928504342738461446e+03,1.677707124744405576e+02
1.928507120492307649e+03,1.583885748189375988e+02
1.928509898246153853e+03,1.649216649205243357e+02
1.928512676000000056e+03,1.697436424285780845e+02
1.928515453753846032e+03,1.680496849421871843e+02
1.928518231507692235e+03,1.630728026277363369e+02
1.928521009261538438e+03,1.637535685988878527e+02
1.928523787015384642e+03,1.657899028810282402e+02
1.928526564769230845e+03,1.609946978578642529e+02
1.928529342523077048e+03,1.603337220474992648e+02
1.928532120276923024e+03,1.695890813411911893e+02
1.928534898030769227e+03,1.706428435661175911e+02
1.928537675784615431e+03,1.702540217844926644e+02
1.928540453538461634e+03,1.633126571140529677e+02
1.928543231292307610e+03,1.534314819985536076e+02
1.928546009046153813e+03,1.657840803876815414e+02
1.928548786800000016e+03,1.586953006364269925e+02
1.928551564553846219e+03,1.697934036335786061e+02
1.928554342307692423e+03,1.619963851816565921e+02
1.928557120061538399e+03,1.572285392426303758e+02
1.928559897815384602e+03,1.637178260476977414e+02
1.928562675569230805e+03,1.536676796517912180e+02
1.928565453323077008e+03,1.620271153918620257e+02
1.928568231076922984e+03,1.571759778690702376e+02
1.928571008830769188e+03,1.565163447313820768e+02
1.928573786584615391e+03,1.525618953061657237e+02
1.928576564338461594e+03,1.438492608026482173e+02
1.928579342092307797e+03,1.590269624777830586e+02
1.928582119846153773e+03,1.541690100808612556e+02
1.928584897599999977e+03,1.327294067144892153e+02
1.928587675353846180e+03,1.440353955942305788e+02
1.928590453107692383e+03,1.527366875308910608e+02
1.928593230861538359e+03,1.396926754966649753e+02
1.928596008615384562e+03,1.430935520836091825e+02
1.928598786369230766e+03,1.432043571206816068e+02
1.928601564123076969e+03,1.375527518163569880e+02
1.928604341876923172e+03,1.409857671308771785e+02
1.928607119630769148e+03,1.547112338846624482e+02
1.928609897384615351e+03,1.438207015178667518e+02
1.928612675138461555e+03,1.498781809173671320e+02
1.928615452892307758e+03,1.430262321488259261e+02
1.928618230646153734e+03,1.543509753117266143e+02
1.928621008399999937e+03,1.336853994906635421e+02
1.928623786153846140e+03,1.396060761680809321e+02
1.928626563907692343e+03,1.421785291650699037e+02
1.928629341661538547e+03,1.416559296596831530e+02
1.928632119415384523e+03,1.446008707907899691e+02
1.928634897169230726e+03,1.410179035790335718e+02
1.928637674923076929e+03,1.332730699582328384e+02
1.928640452676923132e+03,1.290210354827090384e+02
1.928643230430769108e+03,1.464744246085199393e+02
1.928646008184615312e+03,1.393910030261644124e+02
1.928648785938461515e+03,1.419831575647708348e+02
1.928651563692307718e+03,1.390720913103643568e+02
1.928654341446153921e+03,1.405165918483562280e+02
1.928657119200000125e+03,1.430068732848489219e+02
1.928659896953846101e+03,1.442081342665786963e+02
1.928662674707692304e+03,1.496345844437709047e+02
1.928665452461538507e+03,1.410616575110450412e+02
1.928668230215384710e+03,1.355420383805640370e+02
1.928671007969230686e+03,1.502974046628919211e+02
1.928673785723076890e+03,1.470526487114823055e+02
1.928676563476923093e+03,1.523866001116803091e+02
1.928679341230769296e+03,1.556037704948766986e+02
1.928682118984615499e+03,1.483975611712969567e+02
1.928684896738461475e+03,1.509618895095442213e+02
1.928687674492307679e+03,1.471793783631443944e+02
1.928690452246153882e+03,1.532817073469121283e+02
1.928693230000000085e+03,1.508263016327223909e+02
1.928696007753846061e+03,1.525196084091462296e+02
1.928698785507692264e+03,1.489730200681735823e+02
1.928701563261538467e+03,1.499809608446550158e+02
1.928704341015384671e+03,1.492645997827257247e+02
1.928707118769230874e+03,1.497648703457307988e+02
1.928709896523076850e+03,1.478716897295017532e+02
1.928712674276923053e+03,1.458513592842504352e+02
1.928715452030769256e+03,1.468695709658286432e+02
1.928718229784615460e+03,1.377469685362096925e+02
1.928721007538461436e+03,1.456675340935022120e+02
1.928723785292307639e+03,1.405667259493027359e+02
1.928726563046153842e+03,1.455020332168660104e+02
1.928729340800000045e+03,1.367645220993498754e+02
1.928732118553846249e+03,1.523887130783707278e+02
1.928734896307692225e+03,1.485338900766830932e+02
1.928737674061538428e+03,1.471881514883179705e+02
1.928740451815384631e+03,1.357505402851082579e+02
1.928743229569230834e+03,1.277223857183905267e+02
1.928746007323076810e+03,1.364889567196290727e+02
1.928748785076923014e+03,1.308439692834398613e+02
1.928751562830769217e+03,1.205458036079837996e+02
1.928754340584615420e+03,1.305135280855651558e+02
1.928757118338461623e+03,1.260712606426482836e+02
1.928759896092307599e+03,1.204580543913347981e+02
1.928762673846153803e+03,1.193382508059195288e+02
1.928765451600000006e+03,1.202501494836437530e+02
1.928768229353846209e+03,1.181853185933228048e+02
1.928771007107692185e+03,1.240115461191757618e+02
1.928773784861538388e+03,1.200659126644773380e+02
1.928776562615384591e+03,1.137984504676843329e+02
1.928779340369230795e+03,1.151786804304137917e+02
1.928782118123076998e+03,1.006726275728777864e+02
1.928784895876923201e+03,1.092135921751507368e+02
1.928787673630769177e+03,1.122169177840696079e+02
1.928790451384615380e+03,1.026054979393659607e+02
1.928793229138461584e+03,9.852512976132985045e+01
1.928796006892307787e+03,9.924001623646532266e+01
1.928798784646153763e+03,9.243942283005331717e+01
1.928801562399999966e+03,1.024908486602155477e+02
1.928804340153846169e+03,9.738510411132082822e+01
1.928807117907692373e+03,9.216690337261675836e+01
1.928809895661538576e+03,9.085471035590566657e+01
1.928812673415384552e+03,9.106038998173109178e+01
1.928815451169230755e+03,8.717851271204796149e+01
1.928818228923076958e+03,8.547272433516543799e+01
1.928821006676923162e+03,8.919916405823985883e+01
1.928823784430769138e+03,9.073903545712742869e+01
1.928826562184615341e+03,8.363180840677489414e+01
1.928829339938461544e+03,9.250397229308096314e+01
1.928832117692307747e+03,8.773845590904028313e+01
1.928834895446153951e+03,8.418133368414859774e+01
1.928837673199999927e+03,1.008881788932205836e+02
1.928840450953846130e+03,8.559700870124783023e+01
1.928843228707692333e+03,8.006210074362250850e+01
1.928846006461538536e+03,8.954194568816133426e+01
1.928848784215384512e+03,7.785540871853380906e+01
1.928851561969230715e+03,8.370894080461258113e+01
1.928854339723076919e+03,8.537924089519088966e+01
1.928857117476923122e+03,8.721366174716339970e+01
1.928859895230769325e+03,8.390085543352746811e+01
1.928862672984615301e+03,7.289953209336135842e+01
1.928865450738461504e+03,8.170674364113735066e+01
1.928868228492307708e+03,9.405469254495557152e+01
1.928871006246153911e+03,8.252962697238943690e+01
1.928873783999999887e+03,8.389206757728314301e+01
